출처,회사명,직무,이메일,URL
사람인,㈜인컴이즈,[인컴이즈] 대관 및 공간운영 총괄관리자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53986949&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)앳홈,미닉스 브랜드 마케터,recruit@athomecorp.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54027562&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)골든웨일즈,퍼포먼스 마케터,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54021585&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,도이치모터스(주),[BMW도이치모터스㈜] 본사 마케팅팀 정규직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54109300&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)휴비즈,마케팅 사업 팀장급 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54256521&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)하프커피로스터스,[하프커피] 브랜드 마케팅 팀원 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54228008&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,넥스트레벨스튜디오,[스튜디오] 콘텐츠 마케터 채용,job@thefounders.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54247125&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)휴비즈,MICE 제안기획 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54224581&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)사람인에이치에스,[고성장/복지우수/대행사] 본사 광고기획팀 정규직 채용,lge@saraminhs.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54150017&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)어드레스8,패션브랜드 어반드레스 마케터 /MD/AMD 센스넘치분 함께해요,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54276995&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)아머스포츠코리아,[아머스포츠코리아] 피크퍼포먼스 마케팅 담당 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54175487&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)디에프에스컴퍼니,국내 온라인 MD 관리 채용,suji.kim@thedfs.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54203403&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)넥스트플레이어,[넥스트플레이어] 인플루언서 마케팅 담당자 채용,jyhan80@etude.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54090521&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)업스테이션,(주)업스테이션 콘텐츠 SNS 마케팅 담당자 모집,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54253943&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)위랩,[닥터파이토] 브랜드 마케터 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54214090&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)데아드,[팀 레오제이] 콘텐츠PD 라이프스타일부서 직무 채용 공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53783110&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,로픈,화장품 쿠팡 및 스마트스토어 자사몰MD 경력직 모집(추가충원),jeonghun.choi@sinjimoru.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270016&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)큐라에스,인하우스 콘텐츠 마케터,job@thefounders.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54205887&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,하이베러(주),하이베러 웹디자인 경력직(2~5년차) 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54041291&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)데아드,[팀 레오제이] 콘텐츠PD 뷰티부서 직무 채용 공고,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53940188&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)코니바이에린,대만 마케팅 담당자 (재택근무),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54203152&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)플레이컴퍼니,온라인 사업분야 운영 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54218369&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)비케이브,[비케이브] 키즈사업부 온라인MD 경력채용 (커버낫·Lee 키즈),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54260480&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)비바웨이브,[LG계열사/힌스] 국내 마케팅,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53934386&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)아티언스,Search Consulting Team Manager(팀장/파트장),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54206808&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)셈프레앤,[컨벤션/심포지엄/학회] PCO 기획자 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54179343&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)마음을그리다,(주)마음을그리다에서 마케팅 경력자를 찾습니다,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54260161&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)사회평론,[어린이사업본부] 아동 출판 마케팅 영업 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54191393&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,메이트일공오,[메이트일공오]온라인 콘텐츠 마케팅 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54243273&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)컨비니언스,[바른생각] 브랜드마케터 경력직 채용,jyhan80@etude.co.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54105116&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)바이메이더,(경력) 대형 브랜드 디지털 콘텐츠마케터 채용 [바이메이더],,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53886213&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주) 비케이피,여성패션기업 [(주)비케이피-블랙업]-스타일리스트 (패션MD),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54041592&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,하이퍼스타(주),Influencer Marketer (JP/US),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270051&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)마음을그리다,(주)마음을그리다에서 브랜딩/마케팅 경력자를 찾습니다,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54273907&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,데이터워즈코리아(유),[외국계] Project Manager 채용,Recruit_kr@datawords.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54014927&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)45스페이스,[착한구두] 본사 CS/영업지원 경력직 팀원을 모집합니다.,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53999583&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)닷밀,[닷밀] 테마파크 브랜드 마케터 채용 (1년이상 ~ 3년이하),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54192759&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)소셜에티켓,주식회사 소셜에티켓 '더콜디스트모먼트' 콘텐츠마케터(글로벌),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54246256&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)비엘비,마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54091515&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)바이메이더,(경력) 대형 브랜드 디지털마케팅 AE 채용 [바이메이더],job@thefounders.kr,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53880118&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,비기닝리테일(주),"[비기닝리테일] 오버듀플레어, 프롬비기닝 퍼포먼스 마케터 채용",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54254045&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)플레이컴퍼니,온라인 사업분야 운영 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54218369&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)비케이브,[비케이브] 키즈사업부 온라인MD 경력채용 (커버낫·Lee 키즈),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54260480&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)비바웨이브,[LG계열사/힌스] 국내 마케팅,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53934386&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)아티언스,Search Consulting Team Manager(팀장/파트장),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54206808&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)셈프레앤,[컨벤션/심포지엄/학회] PCO 기획자 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54179343&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)마음을그리다,(주)마음을그리다에서 마케팅 경력자를 찾습니다,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54260161&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)사회평론,[어린이사업본부] 아동 출판 마케팅 영업 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54191393&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,메이트일공오,[메이트일공오]온라인 콘텐츠 마케팅 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54243273&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)컨비니언스,[바른생각] 브랜드마케터 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54105116&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)바이메이더,(경력) 대형 브랜드 디지털 콘텐츠마케터 채용 [바이메이더],,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53886213&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주) 비케이피,여성패션기업 [(주)비케이피-블랙업]-스타일리스트 (패션MD),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54041592&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,하이퍼스타(주),Influencer Marketer (JP/US),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54270051&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)마음을그리다,(주)마음을그리다에서 브랜딩/마케팅 경력자를 찾습니다,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54273907&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,데이터워즈코리아(유),[외국계] Project Manager 채용,Recruit_kr@datawords.com,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54014927&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)45스페이스,[착한구두] 본사 CS/영업지원 경력직 팀원을 모집합니다.,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53999583&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)닷밀,[닷밀] 테마파크 브랜드 마케터 채용 (1년이상 ~ 3년이하),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54192759&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)소셜에티켓,주식회사 소셜에티켓 '더콜디스트모먼트' 콘텐츠마케터(글로벌),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54246256&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)비엘비,마케팅 담당자 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54091515&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)바이메이더,(경력) 대형 브랜드 디지털마케팅 AE 채용 [바이메이더],,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53880118&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,비기닝리테일(주),"[비기닝리테일] 오버듀플레어, 프롬비기닝 퍼포먼스 마케터 채용",,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54254045&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)비케이브,[비케이브] 키즈사업부 온라인MD 경력채용 (커버낫·Lee 키즈),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54260480&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)비바웨이브,[LG계열사/힌스] 국내 마케팅,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53934386&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)아티언스,Search Consulting Team Manager(팀장/파트장),,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54206808&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,베이직스(주),커머스팀 바이럴파트 마케터 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54059835&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,베이직스(주),커머스팀 확인채널파트 프로 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54059862&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)셈프레앤,[컨벤션/심포지엄/학회] PCO 기획자 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54179343&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)비케이브,[비케이브] 리(Lee) 상품기획 실장 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54060324&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)마음을그리다,(주)마음을그리다에서 마케팅 경력자를 찾습니다,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54260161&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,(주)사회평론,[어린이사업본부] 아동 출판 마케팅 영업 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54191393&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
사람인,메이트일공오,[메이트일공오]온라인 콘텐츠 마케팅 경력직 채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54243273&location=ts&searchword=%ED%81%90%ED%85%90&searchType=search&paid_fl=n
